	sentence1	sentence2	label	heuristics	example1	example2	split
147	If the worker had split the log again, the kid could have thrust the fork into the cake.	 The worker had not split the log before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
148	If the kid had thrust the fork into the cake again, the athlete could have hit the ball with the bat.	 The kid had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
149	If the boy had set the dish on the table again, the woman could have spread the rumor.	 The boy had not set the dish on the table before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
150	If the director had bet $100 on the race again, the dancer could have let the blinds down.	 The director had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
151	If the director had slit the envelope again, the athlete could have upset the boat.	 The director had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
152	If the athlete had slit the envelope again, the teacher would have split the log.	 The athlete had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
153	If the doctor had bet $100 on the race again, the dancer could have set the dish on the table.	 The doctor had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	test
154	If the kid had burst into the room again, the stranger would have shed tears.	 The kid had not burst into the room before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
155	If the kid had spread the rumor again, the assistant could have set the dish on the table.	 The kid had not spread the rumor before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
156	If the singer had thrust the fork into the cake again, the worker would have spread the rumor.	 The singer had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
157	If the doctor had thrust the fork into the cake again, the singer would have slit the envelope.	 The doctor had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
158	If the student had bet $100 on the race again, the woman would have cast bronze into a statue.	 The student had not bet $100 on the race before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
159	If the manager had slit the envelope again, the child could have upset the boat.	 The manager had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
160	If the girl had slit the envelope again, the director would have put the book on the shelf.	 The girl had not slit the envelope before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
161	If the stranger had thrust the fork into the cake again, the dancer could have read the letter.	 The stranger had not thrust the fork into the cake before.	contradiction	 -	 If the doctor had cut the tree again comma the singer could have spread the rumor.	 The doctor had not cut the tree before.	train
